Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
2003-2004,2003,2004-04-30,2003030224,OFF,2,2,4,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,12,14,26,playerByGameStats sum
2003-2004,2003,2004-05-01,2003030235,OFF,2,3,5,CGY,Calgary Flames,Canada,False,DET,Detroit Red Wings,USA,12,8,20,playerByGameStats sum
2003-2004,2003,2004-05-01,2003030235,OFF,2,3,5,DET,Detroit Red Wings,USA,True,CGY,Calgary Flames,Canada,8,12,20,playerByGameStats sum
2003-2004,2003,2004-05-02,2003030225,OFF,2,2,5,TOR,Toronto Maple Leafs,Canada,False,PHI,Philadelphia Flyers,USA,50,28,78,playerByGameStats sum
2003-2004,2003,2004-05-02,2003030225,OFF,2,2,5,PHI,Philadelphia Flyers,USA,True,TOR,Toronto Maple Leafs,Canada,28,50,78,playerByGameStats sum
2003-2004,2003,2004-05-03,2003030236,OFF,2,3,6,DET,Detroit Red Wings,USA,False,CGY,Calgary Flames,Canada,10,8,18,playerByGameStats sum
2003-2004,2003,2004-05-03,2003030236,OFF,2,3,6,CGY,Calgary Flames,Canada,True,DET,Detroit Red Wings,USA,8,10,18,playerByGameStats sum
2003-2004,2003,2004-05-04,2003030226,OFF,2,2,6,PHI,Philadelphia Flyers,USA,False,TOR,Toronto Maple Leafs,Canada,10,8,18,playerByGameStats sum
2003-2004,2003,2004-05-04,2003030226,OFF,2,2,6,TOR,Toronto Maple Leafs,Canada,True,PHI,Philadelphia Flyers,USA,8,10,18,playerByGameStats sum
2003-2004,2003,2004-05-09,2003030321,OFF,3,2,1,CGY,Calgary Flames,Canada,False,SJS,San Jose Sharks,USA,10,6,16,playerByGameStats sum
2003-2004,2003,2004-05-09,2003030321,OFF,3,2,1,SJS,San Jose Sharks,USA,True,CGY,Calgary Flames,Canada,6,10,16,playerByGameStats sum
2003-2004,2003,2004-05-11,2003030322,OFF,3,2,2,CGY,Calgary Flames,Canada,False,SJS,San Jose Sharks,USA,10,10,20,playerByGameStats sum
2003-2004,2003,2004-05-11,2003030322,OFF,3,2,2,SJS,San Jose Sharks,USA,True,CGY,Calgary Flames,Canada,10,10,20,playerByGameStats sum
2003-2004,2003,2004-05-13,2003030323,OFF,3,2,3,SJS,San Jose Sharks,USA,False,CGY,Calgary Flames,Canada,15,51,66,playerByGameStats sum
2003-2004,2003,2004-05-13,2003030323,OFF,3,2,3,CGY,Calgary Flames,Canada,True,SJS,San Jose Sharks,USA,51,15,66,playerByGameStats sum
2003-2004,2003,2004-05-16,2003030324,OFF,3,2,4,SJS,San Jose Sharks,USA,False,CGY,Calgary Flames,Canada,37,35,72,playerByGameStats sum
2003-2004,2003,2004-05-16,2003030324,OFF,3,2,4,CGY,Calgary Flames,Canada,True,SJS,San Jose Sharks,USA,35,37,72,playerByGameStats sum
2003-2004,2003,2004-05-17,2003030325,OFF,3,2,5,CGY,Calgary Flames,Canada,False,SJS,San Jose Sharks,USA,8,6,14,playerByGameStats sum
2003-2004,2003,2004-05-17,2003030325,OFF,3,2,5,SJS,San Jose Sharks,USA,True,CGY,Calgary Flames,Canada,6,8,14,playerByGameStats sum
2003-2004,2003,2004-05-19,2003030326,OFF,3,2,6,SJS,San Jose Sharks,USA,False,CGY,Calgary Flames,Canada,8,6,14,playerByGameStats sum
2003-2004,2003,2004-05-19,2003030326,OFF,3,2,6,CGY,Calgary Flames,Canada,True,SJS,San Jose Sharks,USA,6,8,14,playerByGameStats sum
2003-2004,2003,2004-05-25,2003030411,OFF,4,1,1,CGY,Calgary Flames,Canada,False,TBL,Tampa Bay Lightning,USA,12,10,22,playerByGameStats sum
2003-2004,2003,2004-05-25,2003030411,OFF,4,1,1,TBL,Tampa Bay Lightning,USA,True,CGY,Calgary Flames,Canada,10,12,22,playerByGameStats sum
2003-2004,2003,2004-05-27,2003030412,OFF,4,1,2,CGY,Calgary Flames,Canada,False,TBL,Tampa Bay Lightning,USA,67,68,135,playerByGameStats sum
2003-2004,2003,2004-05-27,2003030412,OFF,4,1,2,TBL,Tampa Bay Lightning,USA,True,CGY,Calgary Flames,Canada,68,67,135,playerByGameStats sum
2003-2004,2003,2004-05-29,2003030413,OFF,4,1,3,TBL,Tampa Bay Lightning,USA,False,CGY,Calgary Flames,Canada,23,13,36,playerByGameStats sum
2003-2004,2003,2004-05-29,2003030413,OFF,4,1,3,CGY,Calgary Flames,Canada,True,TBL,Tampa Bay Lightning,USA,13,23,36,playerByGameStats sum
2003-2004,2003,2004-05-31,2003030414,OFF,4,1,4,TBL,Tampa Bay Lightning,USA,False,CGY,Calgary Flames,Canada,4,23,27,playerByGameStats sum
2003-2004,2003,2004-05-31,2003030414,OFF,4,1,4,CGY,Calgary Flames,Canada,True,TBL,Tampa Bay Lightning,USA,23,4,27,playerByGameStats sum
2003-2004,2003,2004-06-03,2003030415,OFF,4,1,5,CGY,Calgary Flames,Canada,False,TBL,Tampa Bay Lightning,USA,4,4,8,playerByGameStats sum
2003-2004,2003,2004-06-03,2003030415,OFF,4,1,5,TBL,Tampa Bay Lightning,USA,True,CGY,Calgary Flames,Canada,4,4,8,playerByGameStats sum
2003-2004,2003,2004-06-05,2003030416,OFF,4,1,6,TBL,Tampa Bay Lightning,USA,False,CGY,Calgary Flames,Canada,8,10,18,playerByGameStats sum
2003-2004,2003,2004-06-05,2003030416,OFF,4,1,6,CGY,Calgary Flames,Canada,True,TBL,Tampa Bay Lightning,USA,10,8,18,playerByGameStats sum
2003-2004,2003,2004-06-07,2003030417,OFF,4,1,7,CGY,Calgary Flames,Canada,False,TBL,Tampa Bay Lightning,USA,10,6,16,playerByGameStats sum
2003-2004,2003,2004-06-07,2003030417,OFF,4,1,7,TBL,Tampa Bay Lightning,USA,True,CGY,Calgary Flames,Canada,6,10,16,playerByGameStats sum
2005-2006,2005,2006-04-21,2005030111,OFF,1,1,1,TBL,Tampa Bay Lightning,USA,False,OTT,Ottawa Senators,Canada,12,18,30,playerByGameStats sum
2005-2006,2005,2006-04-21,2005030111,OFF,1,1,1,OTT,Ottawa Senators,Canada,True,TBL,Tampa Bay Lightning,USA,18,12,30,playerByGameStats sum
2005-2006,2005,2006-04-21,2005030151,OFF,1,5,1,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,16,16,32,playerByGameStats sum
2005-2006,2005,2006-04-21,2005030151,OFF,1,5,1,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,16,16,32,playerByGameStats sum
2005-2006,2005,2006-04-21,2005030171,OFF,1,7,1,ANA,Anaheim Ducks,USA,False,CGY,Calgary Flames,Canada,15,15,30,playerByGameStats sum
2005-2006,2005,2006-04-21,2005030171,OFF,1,7,1,CGY,Calgary Flames,Canada,True,ANA,Anaheim Ducks,USA,15,15,30,playerByGameStats sum
2005-2006,2005,2006-04-22,2005030121,OFF,1,2,1,MTL,Montréal Canadiens,Canada,False,CAR,Carolina Hurricanes,USA,12,8,20,playerByGameStats sum
2005-2006,2005,2006-04-22,2005030121,OFF,1,2,1,CAR,Carolina Hurricanes,USA,True,MTL,Montréal Canadiens,Canada,8,12,20,playerByGameStats sum
2005-2006,2005,2006-04-23,2005030112,OFF,1,1,2,TBL,Tampa Bay Lightning,USA,False,OTT,Ottawa Senators,Canada,10,8,18,playerByGameStats sum
2005-2006,2005,2006-04-23,2005030112,OFF,1,1,2,OTT,Ottawa Senators,Canada,True,TBL,Tampa Bay Lightning,USA,8,10,18,playerByGameStats sum
2005-2006,2005,2006-04-23,2005030152,OFF,1,5,2,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,10,8,18,playerByGameStats sum
2005-2006,2005,2006-04-23,2005030152,OFF,1,5,2,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,8,10,18,playerByGameStats sum
2005-2006,2005,2006-04-23,2005030172,OFF,1,7,2,ANA,Anaheim Ducks,USA,False,CGY,Calgary Flames,Canada,24,12,36,playerByGameStats sum
2005-2006,2005,2006-04-23,2005030172,OFF,1,7,2,CGY,Calgary Flames,Canada,True,ANA,Anaheim Ducks,USA,12,24,36,playerByGameStats sum
2005-2006,2005,2006-04-24,2005030122,OFF,1,2,2,MTL,Montréal Canadiens,Canada,False,CAR,Carolina Hurricanes,USA,20,20,40,playerByGameStats sum
2005-2006,2005,2006-04-24,2005030122,OFF,1,2,2,CAR,Carolina Hurricanes,USA,True,MTL,Montréal Canadiens,Canada,20,20,40,playerByGameStats sum
2005-2006,2005,2006-04-25,2005030113,OFF,1,1,3,OTT,Ottawa Senators,Canada,False,TBL,Tampa Bay Lightning,USA,60,79,139,playerByGameStats sum
2005-2006,2005,2006-04-25,2005030113,OFF,1,1,3,TBL,Tampa Bay Lightning,USA,True,OTT,Ottawa Senators,Canada,79,60,139,playerByGameStats sum
2005-2006,2005,2006-04-25,2005030153,OFF,1,5,3,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,22,22,44,playerByGameStats sum
2005-2006,2005,2006-04-25,2005030153,OFF,1,5,3,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,22,22,44,playerByGameStats sum
2005-2006,2005,2006-04-25,2005030173,OFF,1,7,3,CGY,Calgary Flames,Canada,False,ANA,Anaheim Ducks,USA,27,23,50,playerByGameStats sum
2005-2006,2005,2006-04-25,2005030173,OFF,1,7,3,ANA,Anaheim Ducks,USA,True,CGY,Calgary Flames,Canada,23,27,50,playerByGameStats sum
2005-2006,2005,2006-04-26,2005030123,OFF,1,2,3,CAR,Carolina Hurricanes,USA,False,MTL,Montréal Canadiens,Canada,6,14,20,playerByGameStats sum
2005-2006,2005,2006-04-26,2005030123,OFF,1,2,3,MTL,Montréal Canadiens,Canada,True,CAR,Carolina Hurricanes,USA,14,6,20,playerByGameStats sum
2005-2006,2005,2006-04-27,2005030114,OFF,1,1,4,OTT,Ottawa Senators,Canada,False,TBL,Tampa Bay Lightning,USA,10,10,20,playerByGameStats sum
2005-2006,2005,2006-04-27,2005030114,OFF,1,1,4,TBL,Tampa Bay Lightning,USA,True,OTT,Ottawa Senators,Canada,10,10,20,playerByGameStats sum
2005-2006,2005,2006-04-27,2005030154,OFF,1,5,4,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,18,22,40,playerByGameStats sum
2005-2006,2005,2006-04-27,2005030154,OFF,1,5,4,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,22,18,40,playerByGameStats sum
2005-2006,2005,2006-04-27,2005030174,OFF,1,7,4,CGY,Calgary Flames,Canada,False,ANA,Anaheim Ducks,USA,12,12,24,playerByGameStats sum
2005-2006,2005,2006-04-27,2005030174,OFF,1,7,4,ANA,Anaheim Ducks,USA,True,CGY,Calgary Flames,Canada,12,12,24,playerByGameStats sum
2005-2006,2005,2006-04-28,2005030124,OFF,1,2,4,CAR,Carolina Hurricanes,USA,False,MTL,Montréal Canadiens,Canada,8,4,12,playerByGameStats sum
2005-2006,2005,2006-04-28,2005030124,OFF,1,2,4,MTL,Montréal Canadiens,Canada,True,CAR,Carolina Hurricanes,USA,4,8,12,playerByGameStats sum
2005-2006,2005,2006-04-29,2005030115,OFF,1,1,5,TBL,Tampa Bay Lightning,USA,False,OTT,Ottawa Senators,Canada,12,8,20,playerByGameStats sum
2005-2006,2005,2006-04-29,2005030115,OFF,1,1,5,OTT,Ottawa Senators,Canada,True,TBL,Tampa Bay Lightning,USA,8,12,20,playerByGameStats sum
2005-2006,2005,2006-04-29,2005030155,OFF,1,5,5,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,12,8,20,playerByGameStats sum
2005-2006,2005,2006-04-29,2005030155,OFF,1,5,5,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,8,12,20,playerByGameStats sum
2005-2006,2005,2006-04-29,2005030175,OFF,1,7,5,ANA,Anaheim Ducks,USA,False,CGY,Calgary Flames,Canada,22,26,48,playerByGameStats sum
2005-2006,2005,2006-04-29,2005030175,OFF,1,7,5,CGY,Calgary Flames,Canada,True,ANA,Anaheim Ducks,USA,26,22,48,playerByGameStats sum
2005-2006,2005,2006-04-30,2005030125,OFF,1,2,5,MTL,Montréal Canadiens,Canada,False,CAR,Carolina Hurricanes,USA,10,10,20,playerByGameStats sum
2005-2006,2005,2006-04-30,2005030125,OFF,1,2,5,CAR,Carolina Hurricanes,USA,True,MTL,Montréal Canadiens,Canada,10,10,20,playerByGameStats sum
2005-2006,2005,2006-05-01,2005030156,OFF,1,5,6,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,12,8,20,playerByGameStats sum
2005-2006,2005,2006-05-01,2005030156,OFF,1,5,6,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,8,12,20,playerByGameStats sum
2005-2006,2005,2006-05-01,2005030176,OFF,1,7,6,CGY,Calgary Flames,Canada,False,ANA,Anaheim Ducks,USA,27,19,46,playerByGameStats sum
2005-2006,2005,2006-05-01,2005030176,OFF,1,7,6,ANA,Anaheim Ducks,USA,True,CGY,Calgary Flames,Canada,19,27,46,playerByGameStats sum
2005-2006,2005,2006-05-02,2005030126,OFF,1,2,6,CAR,Carolina Hurricanes,USA,False,MTL,Montréal Canadiens,Canada,10,8,18,playerByGameStats sum
2005-2006,2005,2006-05-02,2005030126,OFF,1,2,6,MTL,Montréal Canadiens,Canada,True,CAR,Carolina Hurricanes,USA,8,10,18,playerByGameStats sum
2005-2006,2005,2006-05-03,2005030177,OFF,1,7,7,ANA,Anaheim Ducks,USA,False,CGY,Calgary Flames,Canada,10,6,16,playerByGameStats sum
2005-2006,2005,2006-05-03,2005030177,OFF,1,7,7,CGY,Calgary Flames,Canada,True,ANA,Anaheim Ducks,USA,6,10,16,playerByGameStats sum
2005-2006,2005,2006-05-05,2005030211,OFF,2,1,1,BUF,Buffalo Sabres,USA,False,OTT,Ottawa Senators,Canada,16,14,30,playerByGameStats sum
2005-2006,2005,2006-05-05,2005030211,OFF,2,1,1,OTT,Ottawa Senators,Canada,True,BUF,Buffalo Sabres,USA,14,16,30,playerByGameStats sum
2005-2006,2005,2006-05-07,2005030231,OFF,2,3,1,EDM,Edmonton Oilers,Canada,False,SJS,San Jose Sharks,USA,10,10,20,playerByGameStats sum
2005-2006,2005,2006-05-07,2005030231,OFF,2,3,1,SJS,San Jose Sharks,USA,True,EDM,Edmonton Oilers,Canada,10,10,20,playerByGameStats sum
2005-2006,2005,2006-05-08,2005030212,OFF,2,1,2,BUF,Buffalo Sabres,USA,False,OTT,Ottawa Senators,Canada,14,6,20,playerByGameStats sum
2005-2006,2005,2006-05-08,2005030212,OFF,2,1,2,OTT,Ottawa Senators,Canada,True,BUF,Buffalo Sabres,USA,6,14,20,playerByGameStats sum
2005-2006,2005,2006-05-08,2005030232,OFF,2,3,2,EDM,Edmonton Oilers,Canada,False,SJS,San Jose Sharks,USA,14,6,20,playerByGameStats sum
2005-2006,2005,2006-05-08,2005030232,OFF,2,3,2,SJS,San Jose Sharks,USA,True,EDM,Edmonton Oilers,Canada,6,14,20,playerByGameStats sum
2005-2006,2005,2006-05-10,2005030213,OFF,2,1,3,OTT,Ottawa Senators,Canada,False,BUF,Buffalo Sabres,USA,14,20,34,playerByGameStats sum
2005-2006,2005,2006-05-10,2005030213,OFF,2,1,3,BUF,Buffalo Sabres,USA,True,OTT,Ottawa Senators,Canada,20,14,34,playerByGameStats sum
2005-2006,2005,2006-05-10,2005030233,OFF,2,3,3,SJS,San Jose Sharks,USA,False,EDM,Edmonton Oilers,Canada,14,21,35,playerByGameStats sum
2005-2006,2005,2006-05-10,2005030233,OFF,2,3,3,EDM,Edmonton Oilers,Canada,True,SJS,San Jose Sharks,USA,21,14,35,playerByGameStats sum
2005-2006,2005,2006-05-11,2005030214,OFF,2,1,4,OTT,Ottawa Senators,Canada,False,BUF,Buffalo Sabres,USA,14,12,26,playerByGameStats sum
2005-2006,2005,2006-05-11,2005030214,OFF,2,1,4,BUF,Buffalo Sabres,USA,True,OTT,Ottawa Senators,Canada,12,14,26,playerByGameStats sum
2005-2006,2005,2006-05-12,2005030234,OFF,2,3,4,SJS,San Jose Sharks,USA,False,EDM,Edmonton Oilers,Canada,10,8,18,playerByGameStats sum
2005-2006,2005,2006-05-12,2005030234,OFF,2,3,4,EDM,Edmonton Oilers,Canada,True,SJS,San Jose Sharks,USA,8,10,18,playerByGameStats sum
2005-2006,2005,2006-05-13,2005030215,OFF,2,1,5,BUF,Buffalo Sabres,USA,False,OTT,Ottawa Senators,Canada,14,10,24,playerByGameStats sum
2005-2006,2005,2006-05-13,2005030215,OFF,2,1,5,OTT,Ottawa Senators,Canada,True,BUF,Buffalo Sabres,USA,10,14,24,playerByGameStats sum
2005-2006,2005,2006-05-14,2005030235,OFF,2,3,5,EDM,Edmonton Oilers,Canada,False,SJS,San Jose Sharks,USA,14,14,28,playerByGameStats sum
2005-2006,2005,2006-05-14,2005030235,OFF,2,3,5,SJS,San Jose Sharks,USA,True,EDM,Edmonton Oilers,Canada,14,14,28,playerByGameStats sum
2005-2006,2005,2006-05-17,2005030236,OFF,2,3,6,SJS,San Jose Sharks,USA,False,EDM,Edmonton Oilers,Canada,12,18,30,playerByGameStats sum
2005-2006,2005,2006-05-17,2005030236,OFF,2,3,6,EDM,Edmonton Oilers,Canada,True,SJS,San Jose Sharks,USA,18,12,30,playerByGameStats sum
2005-2006,2005,2006-05-19,2005030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,False,ANA,Anaheim Ducks,USA,16,10,26,playerByGameStats sum
2005-2006,2005,2006-05-19,2005030321,OFF,3,2,1,ANA,Anaheim Ducks,USA,True,EDM,Edmonton Oilers,Canada,10,16,26,playerByGameStats sum
2005-2006,2005,2006-05-21,2005030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,False,ANA,Anaheim Ducks,USA,10,6,16,playerByGameStats sum
2005-2006,2005,2006-05-21,2005030322,OFF,3,2,2,ANA,Anaheim Ducks,USA,True,EDM,Edmonton Oilers,Canada,6,10,16,playerByGameStats sum
2005-2006,2005,2006-05-23,2005030323,OFF,3,2,3,ANA,Anaheim Ducks,USA,False,EDM,Edmonton Oilers,Canada,39,35,74,playerByGameStats sum
2005-2006,2005,2006-05-23,2005030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,True,ANA,Anaheim Ducks,USA,35,39,74,playerByGameStats sum
2005-2006,2005,2006-05-25,2005030324,OFF,3,2,4,ANA,Anaheim Ducks,USA,False,EDM,Edmonton Oilers,Canada,14,16,30,playerByGameStats sum
2005-2006,2005,2006-05-25,2005030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,True,ANA,Anaheim Ducks,USA,16,14,30,playerByGameStats sum
2005-2006,2005,2006-05-27,2005030325,OFF,3,2,5,EDM,Edmonton Oilers,Canada,False,ANA,Anaheim Ducks,USA,18,10,28,playerByGameStats sum
2005-2006,2005,2006-05-27,2005030325,OFF,3,2,5,ANA,Anaheim Ducks,USA,True,EDM,Edmonton Oilers,Canada,10,18,28,playerByGameStats sum
2005-2006,2005,2006-06-05,2005030411,OFF,4,1,1,EDM,Edmonton Oilers,Canada,False,CAR,Carolina Hurricanes,USA,10,14,24,playerByGameStats sum
2005-2006,2005,2006-06-05,2005030411,OFF,4,1,1,CAR,Carolina Hurricanes,USA,True,EDM,Edmonton Oilers,Canada,14,10,24,playerByGameStats sum
2005-2006,2005,2006-06-07,2005030412,OFF,4,1,2,EDM,Edmonton Oilers,Canada,False,CAR,Carolina Hurricanes,USA,33,14,47,playerByGameStats sum
2005-2006,2005,2006-06-07,2005030412,OFF,4,1,2,CAR,Carolina Hurricanes,USA,True,EDM,Edmonton Oilers,Canada,14,33,47,playerByGameStats sum
2005-2006,2005,2006-06-10,2005030413,OFF,4,1,3,CAR,Carolina Hurricanes,USA,False,EDM,Edmonton Oilers,Canada,14,10,24,playerByGameStats sum
2005-2006,2005,2006-06-10,2005030413,OFF,4,1,3,EDM,Edmonton Oilers,Canada,True,CAR,Carolina Hurricanes,USA,10,14,24,playerByGameStats sum
2005-2006,2005,2006-06-12,2005030414,OFF,4,1,4,CAR,Carolina Hurricanes,USA,False,EDM,Edmonton Oilers,Canada,12,12,24,playerByGameStats sum
2005-2006,2005,2006-06-12,2005030414,OFF,4,1,4,EDM,Edmonton Oilers,Canada,True,CAR,Carolina Hurricanes,USA,12,12,24,playerByGameStats sum
2005-2006,2005,2006-06-14,2005030415,OFF,4,1,5,EDM,Edmonton Oilers,Canada,False,CAR,Carolina Hurricanes,USA,16,14,30,playerByGameStats sum
2005-2006,2005,2006-06-14,2005030415,OFF,4,1,5,CAR,Carolina Hurricanes,USA,True,EDM,Edmonton Oilers,Canada,14,16,30,playerByGameStats sum
2005-2006,2005,2006-06-17,2005030416,OFF,4,1,6,CAR,Carolina Hurricanes,USA,False,EDM,Edmonton Oilers,Canada,16,12,28,playerByGameStats sum
2005-2006,2005,2006-06-17,2005030416,OFF,4,1,6,EDM,Edmonton Oilers,Canada,True,CAR,Carolina Hurricanes,USA,12,16,28,playerByGameStats sum
2005-2006,2005,2006-06-19,2005030417,OFF,4,1,7,EDM,Edmonton Oilers,Canada,False,CAR,Carolina Hurricanes,USA,12,10,22,playerByGameStats sum
2005-2006,2005,2006-06-19,2005030417,OFF,4,1,7,CAR,Carolina Hurricanes,USA,True,EDM,Edmonton Oilers,Canada,10,12,22,playerByGameStats sum
2006-2007,2006,2007-04-11,2006030141,OFF,1,4,1,PIT,Pittsburgh Penguins,USA,False,OTT,Ottawa Senators,Canada,18,24,42,playerByGameStats sum
2006-2007,2006,2007-04-11,2006030141,OFF,1,4,1,OTT,Ottawa Senators,Canada,True,PIT,Pittsburgh Penguins,USA,24,18,42,playerByGameStats sum
2006-2007,2006,2007-04-11,2006030171,OFF,1,7,1,DAL,Dallas Stars,USA,False,VAN,Vancouver Canucks,Canada,16,14,30,playerByGameStats sum
2006-2007,2006,2007-04-11,2006030171,OFF,1,7,1,VAN,Vancouver Canucks,Canada,True,DAL,Dallas Stars,USA,14,16,30,playerByGameStats sum
2006-2007,2006,2007-04-12,2006030151,OFF,1,5,1,CGY,Calgary Flames,Canada,False,DET,Detroit Red Wings,USA,34,28,62,playerByGameStats sum
2006-2007,2006,2007-04-12,2006030151,OFF,1,5,1,DET,Detroit Red Wings,USA,True,CGY,Calgary Flames,Canada,28,34,62,playerByGameStats sum
2006-2007,2006,2007-04-13,2006030172,OFF,1,7,2,DAL,Dallas Stars,USA,False,VAN,Vancouver Canucks,Canada,10,14,24,playerByGameStats sum
2006-2007,2006,2007-04-13,2006030172,OFF,1,7,2,VAN,Vancouver Canucks,Canada,True,DAL,Dallas Stars,USA,14,10,24,playerByGameStats sum
2006-2007,2006,2007-04-14,2006030142,OFF,1,4,2,PIT,Pittsburgh Penguins,USA,False,OTT,Ottawa Senators,Canada,25,13,38,playerByGameStats sum
2006-2007,2006,2007-04-14,2006030142,OFF,1,4,2,OTT,Ottawa Senators,Canada,True,PIT,Pittsburgh Penguins,USA,13,25,38,playerByGameStats sum
2006-2007,2006,2007-04-15,2006030143,OFF,1,4,3,OTT,Ottawa Senators,Canada,False,PIT,Pittsburgh Penguins,USA,21,19,40,playerByGameStats sum
2006-2007,2006,2007-04-15,2006030143,OFF,1,4,3,PIT,Pittsburgh Penguins,USA,True,OTT,Ottawa Senators,Canada,19,21,40,playerByGameStats sum
2006-2007,2006,2007-04-15,2006030152,OFF,1,5,2,CGY,Calgary Flames,Canada,False,DET,Detroit Red Wings,USA,16,12,28,playerByGameStats sum
2006-2007,2006,2007-04-15,2006030152,OFF,1,5,2,DET,Detroit Red Wings,USA,True,CGY,Calgary Flames,Canada,12,16,28,playerByGameStats sum
2006-2007,2006,2007-04-15,2006030173,OFF,1,7,3,VAN,Vancouver Canucks,Canada,False,DAL,Dallas Stars,USA,14,10,24,playerByGameStats sum
2006-2007,2006,2007-04-15,2006030173,OFF,1,7,3,DAL,Dallas Stars,USA,True,VAN,Vancouver Canucks,Canada,10,14,24,playerByGameStats sum
2006-2007,2006,2007-04-17,2006030144,OFF,1,4,4,OTT,Ottawa Senators,Canada,False,PIT,Pittsburgh Penguins,USA,10,6,16,playerByGameStats sum
2006-2007,2006,2007-04-17,2006030144,OFF,1,4,4,PIT,Pittsburgh Penguins,USA,True,OTT,Ottawa Senators,Canada,6,10,16,playerByGameStats sum
2006-2007,2006,2007-04-17,2006030153,OFF,1,5,3,DET,Detroit Red Wings,USA,False,CGY,Calgary Flames,Canada,12,8,20,playerByGameStats sum
2006-2007,2006,2007-04-17,2006030153,OFF,1,5,3,CGY,Calgary Flames,Canada,True,DET,Detroit Red Wings,USA,8,12,20,playerByGameStats sum
2006-2007,2006,2007-04-17,2006030174,OFF,1,7,4,VAN,Vancouver Canucks,Canada,False,DAL,Dallas Stars,USA,16,16,32,playerByGameStats sum
2006-2007,2006,2007-04-17,2006030174,OFF,1,7,4,DAL,Dallas Stars,USA,True,VAN,Vancouver Canucks,Canada,16,16,32,playerByGameStats sum
2006-2007,2006,2007-04-19,2006030145,OFF,1,4,5,PIT,Pittsburgh Penguins,USA,False,OTT,Ottawa Senators,Canada,10,14,24,playerByGameStats sum
2006-2007,2006,2007-04-19,2006030145,OFF,1,4,5,OTT,Ottawa Senators,Canada,True,PIT,Pittsburgh Penguins,USA,14,10,24,playerByGameStats sum
2006-2007,2006,2007-04-19,2006030154,OFF,1,5,4,DET,Detroit Red Wings,USA,False,CGY,Calgary Flames,Canada,12,12,24,playerByGameStats sum
2006-2007,2006,2007-04-19,2006030154,OFF,1,5,4,CGY,Calgary Flames,Canada,True,DET,Detroit Red Wings,USA,12,12,24,playerByGameStats sum
2006-2007,2006,2007-04-19,2006030175,OFF,1,7,5,DAL,Dallas Stars,USA,False,VAN,Vancouver Canucks,Canada,6,6,12,playerByGameStats sum
2006-2007,2006,2007-04-19,2006030175,OFF,1,7,5,VAN,Vancouver Canucks,Canada,True,DAL,Dallas Stars,USA,6,6,12,playerByGameStats sum
2006-2007,2006,2007-04-21,2006030155,OFF,1,5,5,CGY,Calgary Flames,Canada,False,DET,Detroit Red Wings,USA,37,23,60,playerByGameStats sum
2006-2007,2006,2007-04-21,2006030155,OFF,1,5,5,DET,Detroit Red Wings,USA,True,CGY,Calgary Flames,Canada,23,37,60,playerByGameStats sum
2006-2007,2006,2007-04-21,2006030176,OFF,1,7,6,VAN,Vancouver Canucks,Canada,False,DAL,Dallas Stars,USA,30,22,52,playerByGameStats sum
2006-2007,2006,2007-04-21,2006030176,OFF,1,7,6,DAL,Dallas Stars,USA,True,VAN,Vancouver Canucks,Canada,22,30,52,playerByGameStats sum
2006-2007,2006,2007-04-22,2006030156,OFF,1,5,6,DET,Detroit Red Wings,USA,False,CGY,Calgary Flames,Canada,8,10,18,playerByGameStats sum
2006-2007,2006,2007-04-22,2006030156,OFF,1,5,6,CGY,Calgary Flames,Canada,True,DET,Detroit Red Wings,USA,10,8,18,playerByGameStats sum
2006-2007,2006,2007-04-23,2006030177,OFF,1,7,7,DAL,Dallas Stars,USA,False,VAN,Vancouver Canucks,Canada,20,14,34,playerByGameStats sum
